Rental_ID,Customer_Type,Customer_Gender,Customer_Age,License_Type
51235,Tourist,Male,67,International
51236,Tourist,Male,24,Sri Lankan
51237,Corporate,Male,30,International
51238,Tourist,Female,43,International
51239,Tourist,Female,31,International
51240,Tourist,Male,48,Sri Lankan
51241,Local,Male,59,International
51242,Tourist,Female,47,International
51243,Local,Female,44,Sri Lankan
51244,Tourist,Female,23,International
51245,Local,Male,64,International
51246,Local,Female,29,International
51247,Tourist,Male,30,Sri Lankan
51248,Local,Female,58,Sri Lankan
51249,Tourist,Male,38,International
51250,Tourist,Male,56,International
51251,Tourist,Male,65,International
51252,Tourist,Female,27,Sri Lankan
51253,Local,Female,64,Sri Lankan
51254,Corporate,Male,44,International
51255,Tourist,Male,60,International
51256,Local,Male,32,International
51257,Tourist,Female,58,International
51258,Corporate,Male,49,Sri Lankan
51259,Corporate,Male,48,International
51260,Corporate,Female,41,Sri Lankan
51261,Tourist,Female,69,International
51262,Local,Male,55,Sri Lankan
51263,Tourist,Male,57,Sri Lankan
51264,Tourist,Female,29,International
51265,Corporate,Male,30,Sri Lankan
51266,Local,Female,47,Sri Lankan
51267,Corporate,Male,49,Sri Lankan
51268,Local,Female,62,International
51269,Local,Female,21,International
51270,Tourist,Female,27,International
51271,Tourist,Male,36,Sri Lankan
51272,Tourist,Male,41,Sri Lankan
51273,Corporate,Female,24,Sri Lankan
51274,Tourist,Male,64,Sri Lankan
51275,Tourist,Male,40,Sri Lankan
51276,Tourist,Male,50,International
51277,Local,Male,31,International
51278,Tourist,Female,60,International
51279,Tourist,Male,62,International
51280,Local,Female,48,Sri Lankan
51281,Local,Male,50,Sri Lankan
51282,Local,Female,30,International
51283,Corporate,Male,42,Sri Lankan
51284,Corporate,Female,37,Sri Lankan
51285,Corporate,Female,61,Sri Lankan
51286,Local,Female,31,Sri Lankan
51287,Tourist,Male,57,International
51288,Corporate,Male,35,Sri Lankan
51289,Tourist,Male,53,Sri Lankan
51290,Local,Female,25,Sri Lankan
51291,Corporate,Female,31,Sri Lankan
51292,Local,Male,33,International
51293,Local,Male,48,International
51294,Corporate,Male,32,International
51295,Tourist,Female,40,International
51296,Tourist,Male,23,Sri Lankan
51297,Tourist,Male,51,Sri Lankan
51298,Tourist,Male,26,Sri Lankan
51299,Corporate,Female,63,Sri Lankan
51300,Tourist,Male,38,International
51301,Tourist,Male,57,Sri Lankan
51302,Corporate,Male,63,International
51303,Tourist,Female,25,International
51304,Corporate,Female,38,Sri Lankan
51305,Local,Male,21,International
51306,Local,Male,49,Sri Lankan
51307,Local,Female,27,International
51308,Corporate,Male,46,International
51309,Tourist,Male,50,Sri Lankan
51310,Corporate,Male,64,International
51311,Corporate,Female,53,Sri Lankan
51312,Tourist,Female,28,International
51313,Local,Female,63,Sri Lankan
51314,Local,Male,53,International
51315,Tourist,Female,68,Sri Lankan
51316,Local,Male,33,Sri Lankan
51317,Tourist,Female,27,Sri Lankan
51318,Local,Male,58,International
51319,Tourist,Female,44,Sri Lankan
51320,Tourist,Female,43,International
51321,Local,Male,51,International
51322,Tourist,Male,23,International
51323,Tourist,Male,31,International
51324,Tourist,Male,23,Sri Lankan
51325,Local,Male,55,Sri Lankan
51326,Local,Female,40,International
51327,Local,Male,26,Sri Lankan
51328,Corporate,Female,55,Sri Lankan
51329,Local,Male,37,International
51330,Tourist,Male,22,Sri Lankan
51331,Tourist,Male,42,International
51332,Tourist,Female,34,International
51333,Tourist,Female,25,Sri Lankan
51334,Tourist,Male,62,International
51335,Local,Female,55,International
51336,Tourist,Female,62,International
51337,Tourist,Female,38,International
51338,Corporate,Female,59,International
51339,Corporate,Male,29,International
51340,Tourist,Female,22,International
51341,Tourist,Female,43,Sri Lankan
51342,Corporate,Female,36,International
51343,Local,Female,40,Sri Lankan
51344,Corporate,Male,62,International
51345,Corporate,Female,29,Sri Lankan
51346,Corporate,Male,66,Sri Lankan
51347,Tourist,Male,34,Sri Lankan
51348,Local,Female,33,Sri Lankan
51349,Corporate,Male,42,International
51350,Local,Male,46,International
51351,Tourist,Female,31,International
51352,Local,Male,35,International
51353,Local,Male,31,International
51354,Tourist,Female,29,Sri Lankan
51355,Local,Male,67,Sri Lankan
51356,Corporate,Male,65,Sri Lankan
51357,Corporate,Female,39,International
51358,Corporate,Female,43,Sri Lankan
51359,Corporate,Male,47,International
51360,Local,Female,58,International
51361,Tourist,Male,47,Sri Lankan
51362,Corporate,Male,24,International
51363,Tourist,Female,52,Sri Lankan
51364,Corporate,Male,40,Sri Lankan
51365,Tourist,Male,69,Sri Lankan
51366,Local,Female,32,Sri Lankan
51367,Tourist,Female,40,International
51368,Tourist,Male,26,International
51369,Corporate,Male,63,Sri Lankan
51370,Corporate,Male,44,International
51371,Corporate,Male,42,International
51372,Tourist,Male,60,Sri Lankan
51373,Local,Female,40,International
51374,Corporate,Female,41,Sri Lankan
51375,Local,Male,53,Sri Lankan
51376,Local,Female,48,Sri Lankan
51377,Corporate,Female,21,International
51378,Local,Male,27,Sri Lankan
51379,Tourist,Male,63,Sri Lankan
51380,Corporate,Male,64,International
51381,Local,Male,29,Sri Lankan
51382,Local,Male,22,Sri Lankan
51383,Local,Male,44,International
51384,Local,Male,68,International
51385,Local,Male,31,Sri Lankan
51386,Tourist,Female,32,Sri Lankan
51387,Local,Male,36,International
51388,Corporate,Female,36,Sri Lankan
51389,Corporate,Female,28,International
51390,Corporate,Male,65,International
51391,Corporate,Female,66,Sri Lankan
51392,Corporate,Male,55,International
51393,Corporate,Male,48,International
51394,Tourist,Female,48,Sri Lankan
51395,Corporate,Female,28,Sri Lankan
51396,Corporate,Female,57,International
51397,Tourist,Male,38,International
51398,Local,Female,62,Sri Lankan
51399,Local,Male,21,Sri Lankan
51400,Corporate,Female,63,International
51401,Corporate,Male,68,International
51402,Tourist,Male,48,Sri Lankan
51403,Local,Female,53,International
51404,Tourist,Female,34,Sri Lankan
51405,Tourist,Male,61,Sri Lankan
51406,Tourist,Female,33,International
51407,Corporate,Male,22,International
51408,Local,Male,62,Sri Lankan
51409,Local,Female,48,International
51410,Local,Male,69,International
51411,Tourist,Female,33,International
51412,Corporate,Female,48,Sri Lankan
51413,Corporate,Male,56,International
51414,Corporate,Male,28,International
51415,Local,Female,58,International
51416,Tourist,Female,46,Sri Lankan
51417,Local,Female,34,International
51418,Tourist,Male,56,International
51419,Corporate,Female,36,Sri Lankan
51420,Corporate,Female,45,International
51421,Local,Female,56,International
51422,Tourist,Male,36,Sri Lankan
51423,Local,Male,29,Sri Lankan
51424,Corporate,Male,64,Sri Lankan
51425,Corporate,Male,54,International
51426,Tourist,Male,38,International
51427,Local,Female,50,International
51428,Tourist,Female,68,Sri Lankan
51429,Local,Male,47,Sri Lankan
51430,Local,Male,50,International
51431,Corporate,Male,67,Sri Lankan
51432,Corporate,Female,65,Sri Lankan
51433,Corporate,Female,49,Sri Lankan
51434,Tourist,Male,22,International
51435,Local,Female,27,International
51436,Local,Male,63,International
51437,Corporate,Female,56,Sri Lankan
51438,Tourist,Female,36,Sri Lankan
51439,Corporate,Male,58,International
51440,Tourist,Female,38,Sri Lankan
51441,Local,Female,35,Sri Lankan
51442,Local,Male,35,International
51443,Corporate,Female,30,Sri Lankan
51444,Tourist,Female,36,Sri Lankan
51445,Local,Male,28,International
51446,Tourist,Male,41,International
51447,Corporate,Female,40,Sri Lankan
51448,Tourist,Female,25,International
51449,Local,Female,53,International
51450,Tourist,Female,32,Sri Lankan
51451,Local,Male,51,International
51452,Tourist,Male,21,International
51453,Local,Female,64,Sri Lankan
51454,Tourist,Female,59,International
51455,Corporate,Female,68,International
51456,Corporate,Male,60,International
51457,Tourist,Male,33,Sri Lankan
51458,Local,Male,47,Sri Lankan
51459,Corporate,Male,33,Sri Lankan
51460,Local,Male,40,International
51461,Tourist,Male,40,International
51462,Corporate,Male,66,International
51463,Corporate,Male,33,International
51464,Tourist,Female,21,International
51465,Tourist,Male,61,International
51466,Local,Male,24,International
51467,Tourist,Male,27,Sri Lankan
51468,Corporate,Female,59,Sri Lankan
51469,Tourist,Female,43,International
51470,Local,Male,49,International
51471,Local,Female,42,Sri Lankan
51472,Tourist,Male,61,International
51473,Corporate,Female,58,International
51474,Local,Male,22,Sri Lankan
51475,Corporate,Female,59,International
51476,Local,Female,46,Sri Lankan
51477,Tourist,Female,32,International
51478,Corporate,Female,39,International
51479,Tourist,Male,37,Sri Lankan
51480,Local,Female,53,Sri Lankan
51481,Local,Male,58,International
51482,Corporate,Female,23,Sri Lankan
51483,Corporate,Female,41,International
51484,Tourist,Female,60,Sri Lankan
51485,Tourist,Male,29,Sri Lankan
51486,Local,Female,69,International
51487,Tourist,Male,26,Sri Lankan
51488,Corporate,Female,30,International
51489,Tourist,Female,66,Sri Lankan
51490,Corporate,Male,41,International
51491,Local,Male,42,Sri Lankan
51492,Corporate,Male,38,International
51493,Corporate,Female,52,Sri Lankan
51494,Corporate,Male,38,International
51495,Local,Male,66,Sri Lankan
51496,Tourist,Male,29,Sri Lankan
51497,Corporate,Female,59,International
51498,Corporate,Male,47,Sri Lankan
51499,Local,Female,32,International
51500,Tourist,Male,60,Sri Lankan
51501,Local,Male,35,Sri Lankan
51502,Local,Female,64,International
51503,Tourist,Male,41,Sri Lankan
51504,Tourist,Male,23,International
51505,Tourist,Female,32,Sri Lankan
51506,Local,Male,52,Sri Lankan
51507,Local,Male,28,Sri Lankan
51508,Corporate,Female,54,International
51509,Tourist,Female,21,International
51510,Corporate,Female,37,International
51511,Corporate,Male,25,Sri Lankan
51512,Tourist,Female,34,International
51513,Corporate,Female,66,Sri Lankan
51514,Local,Female,43,International
51515,Local,Male,27,International
51516,Tourist,Female,45,International
51517,Local,Female,68,International
51518,Corporate,Male,34,International
51519,Tourist,Male,24,International
51520,Local,Female,56,International
51521,Corporate,Male,47,Sri Lankan
51522,Local,Male,33,International
51523,Tourist,Male,59,International
51524,Tourist,Male,61,International
51525,Tourist,Female,31,International
51526,Tourist,Female,56,International
51527,Corporate,Male,25,International
51528,Local,Female,59,International
51529,Local,Male,49,International
51530,Local,Female,66,Sri Lankan
51531,Corporate,Female,49,Sri Lankan
51532,Tourist,Female,63,International
51533,Local,Male,39,International
51534,Tourist,Female,34,Sri Lankan
51535,Tourist,Female,52,International
51536,Corporate,Female,45,International
51537,Tourist,Male,51,International
51538,Tourist,Female,52,International
51539,Local,Female,66,Sri Lankan
51540,Tourist,Male,29,Sri Lankan
51541,Local,Male,58,Sri Lankan
51542,Tourist,Male,37,Sri Lankan
51543,Corporate,Female,35,International
51544,Corporate,Female,33,Sri Lankan
51545,Corporate,Female,50,Sri Lankan
51546,Local,Female,22,International
51547,Local,Male,30,International
51548,Tourist,Female,33,Sri Lankan
51549,Tourist,Female,64,International
51550,Tourist,Female,52,International
51551,Corporate,Male,60,International
51552,Corporate,Female,39,Sri Lankan
51553,Local,Female,30,International
51554,Tourist,Female,32,International
51555,Tourist,Male,36,Sri Lankan
51556,Local,Male,69,International
51557,Corporate,Male,67,Sri Lankan
51558,Tourist,Female,24,International
51559,Corporate,Male,64,International
51560,Corporate,Female,44,International
51561,Local,Male,32,International
51562,Corporate,Male,69,International
51563,Tourist,Male,47,International
51564,Local,Female,67,Sri Lankan
51565,Tourist,Female,39,International
51566,Corporate,Female,38,Sri Lankan
51567,Tourist,Male,48,International
51568,Local,Female,64,Sri Lankan
51569,Tourist,Male,48,International
51570,Corporate,Male,36,International
51571,Tourist,Male,23,International
51572,Local,Female,42,Sri Lankan
51573,Tourist,Male,39,Sri Lankan
51574,Corporate,Female,65,International
51575,Corporate,Female,47,Sri Lankan
51576,Corporate,Male,44,Sri Lankan
51577,Corporate,Female,27,International
51578,Local,Female,60,Sri Lankan
51579,Local,Female,68,Sri Lankan
51580,Corporate,Female,39,Sri Lankan
51581,Tourist,Female,62,International
51582,Local,Male,30,International
51583,Tourist,Male,30,International
51584,Tourist,Female,55,Sri Lankan
51585,Tourist,Male,47,Sri Lankan
51586,Local,Male,21,International
51587,Corporate,Female,23,Sri Lankan
51588,Corporate,Female,21,Sri Lankan
51589,Corporate,Male,51,International
51590,Tourist,Male,60,Sri Lankan
51591,Corporate,Male,32,International
51592,Corporate,Female,42,International
51593,Tourist,Male,31,Sri Lankan
51594,Corporate,Male,40,Sri Lankan
51595,Local,Female,39,Sri Lankan
51596,Local,Female,42,International
51597,Corporate,Male,29,Sri Lankan
51598,Corporate,Male,45,International
51599,Local,Female,54,Sri Lankan
51600,Corporate,Female,48,International
51601,Tourist,Male,41,International
51602,Tourist,Male,66,Sri Lankan
51603,Local,Female,25,Sri Lankan
51604,Local,Female,38,International
51605,Tourist,Male,52,International
51606,Corporate,Male,65,International
51607,Tourist,Male,38,International
51608,Corporate,Female,64,Sri Lankan
51609,Local,Female,68,International
51610,Local,Male,51,International
51611,Corporate,Male,54,Sri Lankan
51612,Local,Female,23,International
51613,Corporate,Female,23,Sri Lankan
51614,Local,Male,55,Sri Lankan
51615,Tourist,Male,61,Sri Lankan
51616,Corporate,Female,66,International
51617,Local,Male,26,Sri Lankan
51618,Corporate,Female,44,International
51619,Corporate,Male,23,Sri Lankan
51620,Local,Male,35,Sri Lankan
51621,Corporate,Male,34,International
51622,Tourist,Male,29,International
51623,Corporate,Female,45,International
51624,Local,Male,67,International
51625,Tourist,Male,46,Sri Lankan
51626,Corporate,Female,53,International
51627,Local,Male,32,Sri Lankan
51628,Local,Female,68,Sri Lankan
51629,Tourist,Male,55,Sri Lankan
51630,Tourist,Female,55,International
51631,Corporate,Female,61,Sri Lankan
51632,Local,Female,63,Sri Lankan
51633,Local,Male,34,Sri Lankan
51634,Tourist,Male,26,Sri Lankan
51635,Corporate,Male,28,Sri Lankan
51636,Local,Male,50,International
51637,Tourist,Female,63,International
51638,Corporate,Female,29,International
51639,Tourist,Female,45,Sri Lankan
51640,Tourist,Male,46,International
51641,Corporate,Male,64,International
51642,Corporate,Female,62,International
51643,Tourist,Male,56,Sri Lankan
51644,Tourist,Female,65,Sri Lankan
51645,Tourist,Male,34,Sri Lankan
51646,Tourist,Female,27,International
51647,Tourist,Male,24,International
51648,Tourist,Female,68,Sri Lankan
51649,Tourist,Male,26,International
51650,Corporate,Female,50,Sri Lankan
51651,Corporate,Male,57,Sri Lankan
51652,Tourist,Male,67,International
51653,Corporate,Female,68,Sri Lankan
51654,Corporate,Female,45,International
51655,Tourist,Female,66,International
51656,Local,Female,30,Sri Lankan
51657,Local,Female,40,Sri Lankan
51658,Local,Male,59,International
51659,Local,Male,61,Sri Lankan
51660,Local,Male,25,International
51661,Corporate,Male,35,International
51662,Local,Female,56,Sri Lankan
51663,Local,Male,56,International
51664,Tourist,Female,48,Sri Lankan
51665,Local,Female,56,International
51666,Local,Female,32,Sri Lankan
51667,Local,Female,65,International
51668,Corporate,Female,43,International
51669,Tourist,Female,52,International
51670,Local,Male,52,International
51671,Tourist,Female,63,Sri Lankan
51672,Local,Female,62,Sri Lankan
51673,Corporate,Male,28,International
51674,Local,Male,34,Sri Lankan
51675,Local,Female,21,Sri Lankan
51676,Local,Female,49,International
51677,Local,Male,46,International
51678,Tourist,Male,29,International
51679,Tourist,Female,23,International
51680,Corporate,Female,57,Sri Lankan
51681,Local,Male,46,Sri Lankan
51682,Tourist,Female,55,International
51683,Corporate,Male,53,International
51684,Local,Male,67,Sri Lankan
51685,Tourist,Female,33,International
